title,totalRatingCount,authors,image_url,small_image_url
"Pearls of Lutra (Redwall, #9)",100,Brian Jacques,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Perfume: The Story of a Murderer,100,"Patrick Süskind, John E. Woods",https://images.gr-assets.com/books/1409112276m/343.jpg,https://images.gr-assets.com/books/1409112276s/343.jpg
"Persepolis 2: The Story of a Return (Persepolis, #2)",87,"Marjane Satrapi, Anjali Singh",https://images.gr-assets.com/books/1327865598m/9517.jpg,https://images.gr-assets.com/books/1327865598s/9517.jpg
"Persepolis, Volume 1",90,Marjane Satrapi,https://images.gr-assets.com/books/1375777630m/9522.jpg,https://images.gr-assets.com/books/1375777630s/9522.jpg
"Persepolis: The Story of a Childhood (Persepolis, #1)",99,"Marjane Satrapi, Mattias Ripa",https://images.gr-assets.com/books/1425871473m/9516.jpg,https://images.gr-assets.com/books/1425871473s/9516.jpg
Persuasion,100,"Jane Austen, James Kinsley, Deidre Shauna Lynch",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"Peter and the Shadow Thieves (Peter and the Starcatchers, #2)",70,"Dave Barry, Ridley Pearson, Greg Call",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Phenomenology of Spirit,99,"Georg Wilhelm Friedrich Hegel, A.V. Miller, John Niemeyer Findlay",https://images.gr-assets.com/books/1425522818m/9454.jpg,https://images.gr-assets.com/books/1425522818s/9454.jpg
Play It as It Lays,100,"Joan Didion, David Thomson",https://images.gr-assets.com/books/1327935636m/428.jpg,https://images.gr-assets.com/books/1327935636s/428.jpg
Player Piano,95,Kurt Vonnegut Jr.,https://images.gr-assets.com/books/1488041609m/9597.jpg,https://images.gr-assets.com/books/1488041609s/9597.jpg
"Plum Lovin' (Stephanie Plum, #12.5)",100,Janet Evanovich,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"Point of Origin (Kay Scarpetta, #9)",99,Patricia Cornwell,https://images.gr-assets.com/books/1399629118m/6531.jpg,https://images.gr-assets.com/books/1399629118s/6531.jpg
Pompeii,100,Robert   Harris,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Portrait of a Killer: Jack the Ripper - Case Closed,100,Patricia Cornwell,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"Postmortem (Kay Scarpetta, #1)",100,Patricia Cornwell,https://images.gr-assets.com/books/1341835831m/6534.jpg,https://images.gr-assets.com/books/1341835831s/6534.jpg
"Practicing the Power of Now: Essential Teachings, Meditations, and Exercises from the Power of Now",99,Eckhart Tolle,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"Predator (Kay Scarpetta, #14)",98,Patricia Cornwell,https://images.gr-assets.com/books/1310552145m/6528.jpg,https://images.gr-assets.com/books/1310552145s/6528.jpg
Prep,93,Curtis Sittenfeld,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Pride and Prejudice,100,Jane Austen,https://images.gr-assets.com/books/1320399351m/1885.jpg,https://images.gr-assets.com/books/1320399351s/1885.jpg
Prophet,99,Frank E. Peretti,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Pygmalion,99,George Bernard Shaw,https://images.gr-assets.com/books/1453757285m/7714.jpg,https://images.gr-assets.com/books/1453757285s/7714.jpg
Pygmalion & My Fair Lady,100,"George Bernard Shaw, Alan Jay Lerner",https://images.gr-assets.com/books/1327891970m/7707.jpg,https://images.gr-assets.com/books/1327891970s/7707.jpg
QED: The Strange Theory of Light and Matter,98,Richard Feynman,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"Quicksilver (The Baroque Cycle, #1)",100,Neal Stephenson,https://images.gr-assets.com/books/1377095669m/823.jpg,https://images.gr-assets.com/books/1377095669s/823.jpg
Rachael Ray 365: No Repeats: A Year of Deliciously Different Dinners,92,Rachael Ray,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"Rachel's Holiday (Walsh Family, #2)",77,Marian Keyes,https://images.gr-assets.com/books/1407709261m/9301.jpg,https://images.gr-assets.com/books/1407709261s/9301.jpg
"Rainbow Six (Jack Ryan Universe, #10)",99,Tom Clancy,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"Raise High the Roof Beam, Carpenters & Seymour: An Introduction",100,J.D. Salinger,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Reading Lolita in Tehran,98,Azar Nafisi,https://images.gr-assets.com/books/1397751318m/7603.jpg,https://images.gr-assets.com/books/1397751318s/7603.jpg
"Red Prophet (Tales of Alvin Maker, #2)",100,Orson Scott Card,https://images.gr-assets.com/books/1379147136m/7968.jpg,https://images.gr-assets.com/books/1379147136s/7968.jpg
"Redwall (Redwall, #1)",100,Brian Jacques,https://images.gr-assets.com/books/1327877368m/7996.jpg,https://images.gr-assets.com/books/1327877368s/7996.jpg
"Regeneration (Regeneration, #1)",100,Pat Barker,https://images.gr-assets.com/books/1365925619m/5872.jpg,https://images.gr-assets.com/books/1365925619s/5872.jpg
Reservation Blues,97,Sherman Alexie,https://images.gr-assets.com/books/1398195783m/6159.jpg,https://images.gr-assets.com/books/1398195783s/6159.jpg
Revolting Rhymes,99,"Roald Dahl, Quentin Blake",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Rising Sun,99,Michael Crichton,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Robinson Crusoe,100,"Daniel Defoe, Gerald McCann, Virginia Woolf",https://images.gr-assets.com/books/1403180114m/2932.jpg,https://images.gr-assets.com/books/1403180114s/2932.jpg
Rose Daughter,99,Robin McKinley,https://images.gr-assets.com/books/1398552029m/8089.jpg,https://images.gr-assets.com/books/1398552029s/8089.jpg
"Runaways, Vol. 1: Pride and Joy (Runaways, #1)",100,"Brian K. Vaughan, Adrian Alphona",https://images.gr-assets.com/books/1264516899m/7389.jpg,https://images.gr-assets.com/books/1264516899s/7389.jpg
Sailing Alone Around the Room: New and Selected Poems,100,Billy Collins,https://images.gr-assets.com/books/1403183272m/676.jpg,https://images.gr-assets.com/books/1403183272s/676.jpg
"Salamandastron (Redwall, #5)",100,"Brian Jacques, Gary Chalk",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Salt: A World History,100,Mark Kurlansky,https://images.gr-assets.com/books/1414608893m/2715.jpg,https://images.gr-assets.com/books/1414608893s/2715.jpg
Saturday,100,Ian McEwan,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Saving Fish from Drowning,97,Amy Tan,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Selected Stories,100,"Anton Chekhov, Richard Pevear, Larissa Volokhonsky",https://images.gr-assets.com/books/1491936310m/5693.jpg,https://images.gr-assets.com/books/1491936310s/5693.jpg
Sentimental Education,100,"Gustave Flaubert, Robert Baldick, Geoffrey Wall",https://images.gr-assets.com/books/1327788473m/2183.jpg,https://images.gr-assets.com/books/1327788473s/2183.jpg
"Seven Up (Stephanie Plum, #7)",100,Janet Evanovich,https://images.gr-assets.com/books/1311720512m/6424.jpg,https://images.gr-assets.com/books/1311720512s/6424.jpg
Sex and the City,100,Candace Bushnell,https://images.gr-assets.com/books/1344270731m/7455.jpg,https://images.gr-assets.com/books/1344270731s/7455.jpg
"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",100,Chuck Klosterman,https://images.gr-assets.com/books/1380742001m/599.jpg,https://images.gr-assets.com/books/1380742001s/599.jpg
Shadow Divers,80,Robert Kurson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"Shadow of the Giant (Ender's Shadow, #4)",100,Orson Scott Card,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"Shadow of the Hegemon (Ender's Shadow, #2)",57,Orson Scott Card,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Shadows of the Empire (Star Wars),98,Steve Perry,https://images.gr-assets.com/books/1361481442m/9549.jpg,https://images.gr-assets.com/books/1361481442s/9549.jpg
Shalimar the Clown,100,Salman Rushdie,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
She's Come Undone,100,Wally Lamb,https://images.gr-assets.com/books/1408313457m/5203.jpg,https://images.gr-assets.com/books/1408313457s/5203.jpg
"Sherlock Holmes: The Complete Novels and Stories, Volume I",100,Arthur Conan Doyle,https://images.gr-assets.com/books/1320490450m/3581.jpg,https://images.gr-assets.com/books/1320490450s/3581.jpg
"Shopaholic & Baby (Shopaholic, #5)",89,Sophie Kinsella,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"Shopaholic Takes Manhattan (Shopaholic, #2)",58,Sophie Kinsella,https://images.gr-assets.com/books/1266449959m/9418.jpg,https://images.gr-assets.com/books/1266449959s/9418.jpg
"Shopaholic Ties the Knot (Shopaholic, #3)",89,Sophie Kinsella,https://images.gr-assets.com/books/1371383294m/9419.jpg,https://images.gr-assets.com/books/1371383294s/9419.jpg
"Shopaholic and Sister (Shopaholic, #4)",98,Sophie Kinsella,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Sickened: The Memoir of a Munchausen by Proxy Childhood,100,Julie Gregory,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Sir Gawain and the Green Knight ,100,"Unknown, Burton Raffel, Neil D. Isaacs",https://images.gr-assets.com/books/1309282183m/3049.jpg,https://images.gr-assets.com/books/1309282183s/3049.jpg
Six Easy Pieces: Essentials of Physics By Its Most Brilliant Teacher,100,Richard Feynman,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Skinny Legs and All,100,Tom Robbins,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Skipping Christmas,100,John Grisham,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"Slapstick, or Lonesome No More!",93,Kurt Vonnegut Jr.,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Slaughterhouse-Five,99,Kurt Vonnegut Jr.,https://images.gr-assets.com/books/1440319389m/4981.jpg,https://images.gr-assets.com/books/1440319389s/4981.jpg
Slouching Towards Bethlehem,100,Joan Didion,https://images.gr-assets.com/books/1327952074m/424.jpg,https://images.gr-assets.com/books/1327952074s/424.jpg
Snow Crash,100,Neal Stephenson,https://images.gr-assets.com/books/1477624625m/830.jpg,https://images.gr-assets.com/books/1477624625s/830.jpg
Snow Flower and the Secret Fan,100,Lisa See,https://images.gr-assets.com/books/1327880508m/1103.jpg,https://images.gr-assets.com/books/1327880508s/1103.jpg
"So Long, and Thanks for All the Fish (Hitchhiker's Guide to the Galaxy, #4)",98,Douglas Adams,https://images.gr-assets.com/books/1369563116m/8698.jpg,https://images.gr-assets.com/books/1369563116s/8698.jpg
"Song of Susannah (The Dark Tower, #6)",98,"Stephen King, Darrel Anderson",https://images.gr-assets.com/books/1372296326m/5093.jpg,https://images.gr-assets.com/books/1372296326s/5093.jpg
Songbook,100,Nick Hornby,https://images.gr-assets.com/books/1417984618m/4261.jpg,https://images.gr-assets.com/books/1417984618s/4261.jpg
Songs in Ordinary Time,100,Mary McGarry Morris,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"Sons of Destiny (Cirque Du Freak, #12)",61,Darren Shan,https://images.gr-assets.com/books/1344270002m/8948.jpg,https://images.gr-assets.com/books/1344270002s/8948.jpg
"Speaker for the Dead (Ender's Saga, #2)",89,Orson Scott Card,https://images.gr-assets.com/books/1295660894m/7967.jpg,https://images.gr-assets.com/books/1295660894s/7967.jpg
Special Topics in Calamity Physics,95,Marisha Pessl,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Sputnik Sweetheart,100,"Haruki Murakami, Philip Gabriel",https://images.gr-assets.com/books/1486764070m/9557.jpg,https://images.gr-assets.com/books/1486764070s/9557.jpg
Still Life with Woodpecker,99,Tom Robbins,https://images.gr-assets.com/books/1308749778m/9566.jpg,https://images.gr-assets.com/books/1308749778s/9566.jpg
Stranger in a Strange Land,100,Robert A. Heinlein,https://images.gr-assets.com/books/1156897088m/350.jpg,https://images.gr-assets.com/books/1156897088s/350.jpg
Stranger than Fiction,100,Chuck Palahniuk,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Suffer the Children,76,John Saul,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Sunshine,93,Robin McKinley,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Superman: Birthright,95,"Mark Waid, Alfred Gough, Miles Millar, Dave McCaig, Gerry Alanguilan, Leinil Francis Yu",https://images.gr-assets.com/books/1343584198m/8172.jpg,https://images.gr-assets.com/books/1343584198s/8172.jpg
"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",100,Richard Feynman,https://images.gr-assets.com/books/1348445281m/5544.jpg,https://images.gr-assets.com/books/1348445281s/5544.jpg
Survival in Auschwitz,100,"Primo Levi, Stuart J. Woolf, Philip Roth",https://images.gr-assets.com/books/1414374949m/6174.jpg,https://images.gr-assets.com/books/1414374949s/6174.jpg
Suzanne's Diary for Nicholas,89,James Patterson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Tara Road,100,Maeve Binchy,https://images.gr-assets.com/books/1403194637m/5196.jpg,https://images.gr-assets.com/books/1403194637s/5196.jpg
"Teacher Man (Frank McCourt, #3)",100,Frank McCourt,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Team of Rivals: The Political Genius of Abraham Lincoln,100,"Doris Kearns Goodwin, Suzanne Toren",https://images.gr-assets.com/books/1347278868m/2199.jpg,https://images.gr-assets.com/books/1347278868s/2199.jpg
"Tears of the Giraffe (No. 1 Ladies' Detective Agency, #2)",96,Alexander McCall Smith,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Ten Apples Up On Top!,100,"Theo LeSieg, Roy McKie",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The 158-Pound Marriage,100,John Irving,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The 48 Laws of Power,100,"Robert Greene, Joost Elffers",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Adventures of Huckleberry Finn,100,"Mark Twain, John Seelye, Guy Cardwell",https://images.gr-assets.com/books/1405973850m/2956.jpg,https://images.gr-assets.com/books/1405973850s/2956.jpg
The Adventures of Sherlock Holmes,100,Arthur Conan Doyle,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Alchemist,100,"Paulo Coelho, Alan R. Clarke",https://images.gr-assets.com/books/1483412266m/865.jpg,https://images.gr-assets.com/books/1483412266s/865.jpg
The Aleph and Other Stories ,100,"Jorge Luis Borges, Andrew Hurley",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Amazing Adventures of Kavalier & Clay,100,Michael Chabon,https://images.gr-assets.com/books/1479660066m/3985.jpg,https://images.gr-assets.com/books/1479660066s/3985.jpg
The Amber Room,100,Steve Berry,https://images.gr-assets.com/books/1329497506m/5369.jpg,https://images.gr-assets.com/books/1329497506s/5369.jpg
The America's Test Kitchen Family Cookbook,100,"America's Test Kitchen, Carl Tremblay, Daniel J. Van Ackere",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Android's Dream,100,John Scalzi,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Andromeda Strain,99,Michael Crichton,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Atonement Child,89,Francine Rivers,https://images.gr-assets.com/books/1406513472m/9943.jpg,https://images.gr-assets.com/books/1406513472s/9943.jpg
The Audacity of Hope: Thoughts on Reclaiming the American Dream,86,Barack Obama,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Autograph Man,100,Zadie Smith,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,100,David Bach,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The BFG,100,"Roald Dahl, Quentin Blake",https://images.gr-assets.com/books/1327872673m/6319.jpg,https://images.gr-assets.com/books/1327872673s/6319.jpg
The Barefoot Contessa Cookbook,100,"Ina Garten, Melanie Acevedo",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Baron in the Trees,87,"Italo Calvino, Archibald Colquhoun",https://images.gr-assets.com/books/1344432724m/9804.jpg,https://images.gr-assets.com/books/1344432724s/9804.jpg
The Beach House,100,"James Patterson, Peter de Jonge",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Beautiful and Damned,100,F. Scott Fitzgerald,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Bell Jar,100,Sylvia Plath,https://images.gr-assets.com/books/1473890514m/6514.jpg,https://images.gr-assets.com/books/1473890514s/6514.jpg
"The Bellmaker (Redwall, #7)",99,Brian Jacques,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"The Big Bad Wolf  (Alex Cross, #9)",98,James Patterson,https://images.gr-assets.com/books/1388328154m/6588.jpg,https://images.gr-assets.com/books/1388328154s/6588.jpg
"The Big Over Easy (Nursery Crime, #1)",100,Jasper Fforde,https://images.gr-assets.com/books/1432412758m/6628.jpg,https://images.gr-assets.com/books/1432412758s/6628.jpg
"The Big Sleep (Philip Marlowe, #1)",100,Raymond Chandler,https://images.gr-assets.com/books/1371584712m/2052.jpg,https://images.gr-assets.com/books/1371584712s/2052.jpg
The Blank Slate: The Modern Denial of Human Nature,100,Steven Pinker,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"The Body Farm (Kay Scarpetta, #5)",100,Patricia Cornwell,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"The Bone Collector (Lincoln Rhyme, #1)",100,Jeffery Deaver,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Bonfire of the Vanities,99,Tom Wolfe,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Book of Ruth,100,Jane Hamilton,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Bookseller of Kabul,74,"Åsne Seierstad, Ingrid Christopherson",https://images.gr-assets.com/books/1388611939m/9838.jpg,https://images.gr-assets.com/books/1388611939s/9838.jpg
"The Bourne Identity (Jason Bourne, #1)",91,Robert Ludlum,https://images.gr-assets.com/books/1335860740m/7869.jpg,https://images.gr-assets.com/books/1335860740s/7869.jpg
The Brethren,100,John Grisham,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Broken Wings,100,"Kahlil Gibran, Anthony R. Ferris",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Broker,100,John Grisham,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Brooklyn Follies,100,Paul Auster,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Broom of the System,99,David Foster Wallace,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Brothers Karamazov,100,"Fyodor Dostoyevsky, Richard Pevear, Larissa Volokhonsky",https://images.gr-assets.com/books/1427728126m/4934.jpg,https://images.gr-assets.com/books/1427728126s/4934.jpg
The Burden of Proof,100,Scott Turow,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Call of the Wild,100,Jack London,https://images.gr-assets.com/books/1452291694m/1852.jpg,https://images.gr-assets.com/books/1452291694s/1852.jpg
The Canterbury Tales,100,"Geoffrey Chaucer, Nevill Coghill",https://images.gr-assets.com/books/1261208589m/2696.jpg,https://images.gr-assets.com/books/1261208589s/2696.jpg
The Cat in the Hat and Other Dr. Seuss Favorites,99,"Dr. Seuss, Various",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
